action_0,action_1,action_2,action_3,action_4,action_5,action_6
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
-0.48304,-0.665066,0.504752,-0.427809,-0.396235,-0.361844,-0.229573
